number,value,datetime_start,datetime_complete,duration,params_compile_batch_size,params_compile_beta_b,params_compile_beta_z,params_compile_lr,params_compile_prior_rate,params_compile_train_steps,params_hidden_size,state
112,0.31608,2025-06-10 12:50:35.491216,2025-06-10 13:43:51.558110,0 days 00:53:16.066894000,64,1.0,0.01,0.0001,3,3000,512,COMPLETE
113,0.27464000000000005,2025-06-10 13:43:51.584598,2025-06-10 13:52:58.218908,0 days 00:09:06.634310000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
114,0.27790000000000004,2025-06-10 13:52:58.244820,2025-06-10 14:02:08.996936,0 days 00:09:10.752116000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
115,0.31326000000000004,2025-06-10 14:02:09.022894,2025-06-10 14:55:19.679991,0 days 00:53:10.657097000,64,1.0,0.01,0.0001,3,3000,512,COMPLETE
116,0.31244,2025-06-10 14:55:19.706075,2025-06-10 15:04:25.316716,0 days 00:09:05.610641000,64,0.5,0.01,0.0001,3,3000,128,COMPLETE
117,0.18064000000000002,2025-06-10 15:04:25.344110,2025-06-10 15:57:37.750162,0 days 00:53:12.406052000,64,0.1,0.01,0.0001,3,3000,512,COMPLETE
118,0.08712,2025-06-10 15:57:37.777029,2025-06-10 16:06:44.208315,0 days 00:09:06.431286000,64,1.0,0.01,0.1,3,3000,128,COMPLETE
119,0.20552,2025-06-10 16:06:44.235432,2025-06-10 16:15:52.800044,0 days 00:09:08.564612000,64,1.0,1.0,0.0001,15,3000,128,COMPLETE
120,0.2379,2025-06-10 16:15:52.830845,2025-06-10 17:47:13.102949,0 days 01:31:20.272104000,128,1.0,0.5,0.0001,3,3000,512,COMPLETE
121,0.45358,2025-06-10 17:47:13.130387,2025-06-10 17:56:22.233185,0 days 00:09:09.102798000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
