number,value,datetime_start,datetime_complete,duration,params_compile_batch_size,params_compile_beta_b,params_compile_beta_z,params_compile_lr,params_compile_prior_rate,params_compile_train_steps,params_hidden_size,state
117,0.49022000000000004,2025-06-23 16:21:20.271080,2025-06-23 16:43:07.780454,0 days 00:21:47.509374000,128,0.01,0.01,0.0001,3,5000,128,COMPLETE
118,0.52296,2025-06-23 16:43:07.807273,2025-06-23 17:04:55.395324,0 days 00:21:47.588051000,128,0.01,0.01,0.0001,3,5000,128,COMPLETE
119,0.47498000000000007,2025-06-23 17:04:55.422026,2025-06-23 17:26:43.060346,0 days 00:21:47.638320000,128,0.01,0.01,0.0001,3,5000,128,COMPLETE
120,0.48940000000000006,2025-06-23 17:26:43.087356,2025-06-23 17:48:30.924236,0 days 00:21:47.836880000,128,0.01,0.01,0.0001,3,5000,128,COMPLETE
121,0.46714,2025-06-23 17:48:30.951323,2025-06-23 18:10:17.942262,0 days 00:21:46.990939000,128,0.01,0.01,0.0001,3,5000,128,COMPLETE
122,0.49988,2025-06-23 18:10:17.969766,2025-06-23 18:32:05.253113,0 days 00:21:47.283347000,128,0.01,0.01,0.0001,3,5000,128,COMPLETE
123,0.41764,2025-06-23 18:32:05.281035,2025-06-23 18:53:52.806627,0 days 00:21:47.525592000,128,0.01,0.01,0.0001,3,5000,128,COMPLETE
124,0.50676,2025-06-23 18:53:52.836821,2025-06-23 19:15:39.622551,0 days 00:21:46.785730000,128,0.01,0.01,0.0001,3,5000,128,COMPLETE
125,0.46258000000000005,2025-06-23 19:15:39.650511,2025-06-23 19:37:26.112900,0 days 00:21:46.462389000,128,0.01,0.01,0.0001,3,5000,128,COMPLETE
126,0.46412,2025-06-23 19:37:26.141047,2025-06-23 19:59:11.599334,0 days 00:21:45.458287000,128,0.01,0.01,0.0001,3,5000,128,COMPLETE
127,0.47648,2025-06-23 19:59:11.627980,2025-06-23 20:20:59.773597,0 days 00:21:48.145617000,128,0.01,0.01,0.0001,3,5000,128,COMPLETE
128,0.38424,2025-06-23 20:20:59.802544,2025-06-23 20:42:48.866402,0 days 00:21:49.063858000,128,0.01,0.5,0.0001,3,5000,128,COMPLETE
129,0.36778,2025-06-23 20:42:48.895208,2025-06-23 20:55:48.088542,0 days 00:12:59.193334000,128,0.01,0.01,0.0001,10,5000,64,COMPLETE
130,0.4655,2025-06-23 20:55:48.117720,2025-06-23 21:15:04.465475,0 days 00:19:16.347755000,128,0.01,0.01,0.0001,3,5000,128,COMPLETE
131,0.48248,2025-06-23 21:15:04.495069,2025-06-23 21:36:51.470578,0 days 00:21:46.975509000,128,0.01,0.01,0.0001,3,5000,128,COMPLETE
132,0.47380000000000005,2025-06-23 21:36:51.500103,2025-06-23 21:58:37.568638,0 days 00:21:46.068535000,128,0.01,0.01,0.0001,3,5000,128,COMPLETE
133,0.48712,2025-06-23 21:58:37.598455,2025-06-23 22:20:24.847292,0 days 00:21:47.248837000,128,0.01,0.01,0.0001,3,5000,128,COMPLETE
