number,value,datetime_start,datetime_complete,duration,params_compile_batch_size,params_compile_beta_b,params_compile_beta_z,params_compile_lr,params_compile_prior_rate,params_compile_train_steps,params_hidden_size,state
136,0.54944,2025-05-30 14:29:01.459788,2025-05-30 15:03:21.645848,0 days 00:34:20.186060000,256,0.5,0.01,0.0001,3,5000,512,COMPLETE
137,0.6612,2025-05-30 15:03:21.675951,2025-05-30 15:06:52.885482,0 days 00:03:31.209531000,256,0.01,0.01,0.001,3,500,512,COMPLETE
138,0.5452400000000001,2025-05-30 15:06:52.918081,2025-05-30 15:07:35.956173,0 days 00:00:43.038092000,128,0.01,0.01,0.001,3,500,128,COMPLETE
139,0.52982,2025-05-30 15:07:35.986975,2025-05-30 15:11:07.595538,0 days 00:03:31.608563000,256,0.1,0.01,0.001,3,500,512,COMPLETE
140,0.55844,2025-05-30 15:11:07.626326,2025-05-30 15:14:38.905674,0 days 00:03:31.279348000,256,0.01,0.01,0.001,3,500,512,COMPLETE
141,0.61136,2025-05-30 15:14:38.936488,2025-05-30 15:18:10.050839,0 days 00:03:31.114351000,256,0.01,0.01,0.001,3,500,512,COMPLETE
142,0.63002,2025-05-30 15:18:10.081765,2025-05-30 15:21:42.354682,0 days 00:03:32.272917000,256,0.01,0.01,0.001,3,500,512,COMPLETE
143,0.66366,2025-05-30 15:21:42.385896,2025-05-30 15:25:16.082682,0 days 00:03:33.696786000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
144,0.6394,2025-05-30 15:25:16.114154,2025-05-30 15:28:49.207097,0 days 00:03:33.092943000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
145,0.6576000000000001,2025-05-30 15:28:49.238657,2025-05-30 15:32:22.963935,0 days 00:03:33.725278000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
146,0.7349800000000001,2025-05-30 15:32:22.995937,2025-05-30 15:35:56.685041,0 days 00:03:33.689104000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
147,0.3603,2025-05-30 15:35:56.718166,2025-05-30 15:39:30.389853,0 days 00:03:33.671687000,256,0.01,0.5,0.0001,10,500,512,COMPLETE
148,0.62426,2025-05-30 15:39:30.422267,2025-05-30 15:41:43.756166,0 days 00:02:13.333899000,64,0.01,0.01,0.0001,3,500,512,COMPLETE
149,0.61362,2025-05-30 15:41:43.788871,2025-05-30 15:43:12.368509,0 days 00:01:28.579638000,256,0.01,0.01,0.0001,3,500,256,COMPLETE
